user,venue
16049,45909
55911,773
57576,142
99922,6732
24672,35085
113120,1199
59867,12232
45720,1192
49610,18151
12991,28154
148897,3521
51957,43558
236265,1118
171559,4889
52992,25351
148605,476
138054,5123
260743,142
31322,8905
34461,1193
143429,377
78325,7675
32552,1469
74134,8135
57359,13145
91070,22218
128912,1369
213351,1312
201683,1635
53523,11884
29177,1163
11571,17779
143828,9419
79988,13603
36721,21021
87042,531
53430,2585
9803,32586
24438,28427
224128,9772
195669,2524
71476,1651
14860,11129
12542,26289
171559,1483
2856,194512
30718,30926
68798,11734
29031,26051
158442,263
222355,3575
97744,476
47505,22366
16535,47247
1106,4429
45808,3281
134677,1379
50730,31112
50456,328
163008,1435
32738,12049
132572,1564
32088,46684
174718,1407
81824,1086
36242,18411
80552,13927
60486,19644
50503,9262
81157,7202
9171,13921
43127,10489
154010,4429
45619,29483
38058,4937
6998,7994
1002,946
155593,1105
141794,2132
14464,38428
98753,42
41408,36092
47378,45403
15828,204
54405,41096
254301,36
53545,11954
1664,37586
36242,51138
25587,7332
40642,971
1878,7909
10614,51152
61583,98332
107963,1202
61424,7852
10909,6793
17148,17983
38305,85302
146467,4156
25110,20373
8952,39242
222355,1449
80318,18177
54393,4462
48072,3412
10962,422
34887,7913
54405,41096
84141,472
133970,411
222600,948
85787,17228
250753,954
14506,25864
57056,13235
35730,32873
36073,9664
66227,14327
1002,50167
37676,205
59931,13074
173878,773
17023,7999
1731,8515
47505,11318
32552,602
140150,2634
7678,17698
77823,222
50423,564
25571,7796
171559,1483
55312,172
17238,3624
45534,23069
17239,73848
45720,13661
22658,1215
24518,51152
22141,2666
46450,19359
45063,6375
15275,8045
10012,1441
11306,9526
2442,945
204573,8223
20640,5854
254301,5054
186067,1769
261843,7025
68496,19646
87557,30863
91070,68216
200408,1213
836,16361
2621,6148
204517,4461
17874,21387
178106,6651
1513,7794
88489,12991
59179,17741
96231,47196
204517,1524
60486,2577
66854,12231
104310,1156
17171,17698
9803,9794
19732,1177
204573,1168
33844,12346
33085,33826
78645,12214
134677,1379
107013,577
109231,2703
12215,12328
71476,1651
104310,1369
43293,51152
48637,2164
65514,39242
43127,12214
21148,6732
30476,111
71290,2534
80487,12305
3125,407167
45720,125
264057,1406
57056,12268
23524,10786
18151,6402
134677,3594
78151,38408
30939,33047
38456,7999
44699,9498
75708,105
25336,424
53868,19782
154010,5608
39105,15743
31971,17162
21501,1031
72909,31326
159682,315
42025,11259
17238,9209
31035,417
24672,35085
61583,16195
128912,4706
13999,12927
24672,359
51957,43558
13450,39242
40874,61118
59606,20614
222643,7
82113,46
63433,39242
8952,39242
61735,69745
82252,10935
39836,15743
4154,7852
59679,12164
53203,528
62736,11989
183760,349
645,726679
53109,15139
80104,44437
459,88
150863,1446
5159,2585
104627,1818
17238,82634
78645,602
122760,137
68370,82441
193073,7011
265643,3524
145611,4156
75177,12901
49029,13912
33330,68829
2513,26194
13852,10436
16474,11733
46494,31813
12310,1215
130314,1663
113120,1305
4154,11446
35730,434
2033,56898
69549,37331
25531,11362
12223,4707
48161,1193
22601,48
57992,1473
85609,602
8109,61274
78275,21841
132611,1006
12611,431
17726,651
19387,1497
141794,2606
38456,7999
5742,31671
60062,381
20377,16148
135005,1113
35443,7332
8952,1279
133633,424
93095,186
199925,1079
15247,11956
14141,7332
237785,1509
130314,1663
27184,32783
238303,3544
262521,1353
93642,20433
163156,807
266712,9953
224544,1272
250033,4889
29211,239
133970,411
48224,3184
29099,74668
222600,1085
6267,10401
176753,5899
104627,1291
18840,12232
222643,1447
151828,492
78151,13407
133970,1509
130314,3401
10503,9374
49774,1231
16474,20329
24506,4987
24915,11446
224128,1501
206530,7507
27483,11173
25336,5899
26759,18253
2033,24154
60486,1477
186067,6894
21380,28154
204573,9419
254301,3926
128912,1199
48208,21598
20714,14859
32257,12412
71211,1564
110949,129
265904,1407
256434,5409
68496,284
45010,3511
32967,39242
262521,2272
34710,24154
1002,1639
6993,24518
17726,33031
78645,12833
17727,17282
55238,6635
164530,2037
47505,575
60601,38551
61109,11462
80552,26329
63433,39242
66463,13108
68370,82441
45010,938
242789,1195
11571,471
122031,9953
1513,8266
144266,1808
200408,1001
48072,3412
224544,2619
148605,5004
13283,11259
11306,64
93642,17983
142669,3521
43734,15133
129428,8228
8328,15752
77298,38932
59850,578
204517,2012
144261,1818
118746,1353
183130,1449
14934,14048
44865,23379
17566,28783
102,5608
18345,42705
556,14113
16474,13232
14838,18222
48276,6293
184931,5918
114319,77
39178,21547
21820,419
32939,404
38074,13307
144261,1818
250094,1422
943,8224
37181,14253
62736,38353
14249,15071
1002,13897
17238,9209
49297,1486
17034,61132
42406,21291
12215,12328
1731,807
8952,11965
205591,1193
163242,1698
6360,1218
81824,12118
21501,68935
87602,29825
14578,12493
38456,7999
222355,2142
53523,431
45619,97287
141204,309
133970,1509
58758,45155
49464,10379
65841,28675
17238,82634
146757,837
46026,69265
169728,1732
22575,56534
210718,1275
38456,7999
51445,3524
27237,17885
193073,7797
26616,12161
13999,12621
121676,4749
147338,905
57581,40283
25336,3557
34323,12493
31322,13169
51445,64971
51957,12432
953,39
125990,3747
8952,39242
139930,1444
1513,189445
25662,85776
132611,1006
53370,5988
247092,1772
48072,928
105569,1507
227342,3184
42283,3526
98013,15139
219658,177
201683,1635
57056,1118
61583,1305
120898,424
32743,10289
265965,1173
46901,16504
8952,39242
32257,22183
53523,837
193073,1207
93642,528
47463,16163
17454,8832
122031,1195
52589,16263
21501,33167
240799,18
200408,6187
72909,11792
25587,80645
147677,1372
48197,12773
250753,2575
146757,4911
157966,5123
42283,12208
92420,51152
105,9558
59867,13263
50343,1737
14464,222
98756,6813
31083,36718
44226,3205
83904,8061
52312,3225
61109,23209
78325,448
158446,1199
45210,30525
68595,10032
97634,7875
31971,14954
69788,3277
68409,17665
22259,2322
67881,1201
21501,1495
134677,1379
11341,3266
38456,29164
214716,5235
175516,8022
54949,39242
190646,1205
46450,1177
83311,13826
18345,42705
17874,33691
252332,5726
11367,16983
265965,1222
13356,45448
23487,5639
121273,2062
146757,837
34575,10965
16049,45909
7224,12621
144263,1326
256098,1997
44060,29193
140150,9558
134677,1379
46026,3228
53706,447
224242,7445
27184,13145
60742,47
250753,2535
67881,1163
12215,12328
68409,28311
133970,411
54405,41096
25571,7796
66227,9108
89566,4556
17238,9209
2605,14914
210718,1249
17238,9209
50730,54011
24296,9945
42406,15071
233597,1918
21501,1639
44226,3526
24506,10824
193261,721
51957,43558
224128,884
43127,73848
17238,9209
43130,12215
200142,74
132572,452
45010,1284
256434,5409
51957,43558
36758,654
198847,9264
139525,1995
48637,2164
78151,18253
50267,23209
57581,46936
133970,1509
23014,5648
32552,1469
49177,74191
250033,1586
12394,34014
46513,1404
29545,915
46026,74
4646,115
65853,71745
78151,15936
45063,17698
166053,177
59284,1425
30718,19897
50631,7097
74134,82254
1193,5867
178106,3544
4154,7675
34461,962
80104,122
38701,6856
9527,77
27648,1091
24074,51385
49029,13912
59283,17955
22259,69265
52025,15591
50267,23209
38701,72073
22000,4556
26759,69525
55222,12834
2605,7278
19732,1376
29958,954
38456,7999
41751,14859
79142,47404
4373,199537
26729,30518
96231,11252
44739,6293
2501,564
33085,14387
168483,1126
66227,14327
34119,4735
670,25597
43734,8041
29301,12903
250753,1449
33450,10489
80318,11882
81275,9652
2033,14327
264057,1732
64526,53184
189093,6922
31706,575
14141,1279
37873,591
46697,1128
45619,9111
27404,7079
2033,14327
17238,9209
54405,41096
121676,4342
38701,2
18345,42705
51957,43558
178106,824
22495,15323
54389,51304
14464,36438
81824,14102
105848,39
17238,9209
20640,26629
11911,10073
74134,122
3793,686
178067,396
4279,8046
27075,5744
37459,13519
224544,1259
34710,4472
55195,51152
30961,44217
193339,3786
69614,1251
30685,1479
24915,18175
17566,17494
38074,408
77823,9526
17435,23209
193261,1636
46901,143
79142,7519
34575,46
11206,1379
226771,764
59867,29884
17034,28879
556,12121
15992,14435
44226,3205
17238,9209
162587,415
147338,7794
24506,68829
9171,5779
207922,3366
19335,7792
57581,57918
53523,5639
45619,6147
201445,2416
66463,1194
462,1441
234704,3105
67056,11855
48637,22821
179607,631
126257,262
252332,139
38481,8061
91387,26207
87024,11922
105848,39
41955,5867
222643,2
82113,41141
21038,10965
29545,16364
60211,482
262559,1618
16049,1535
11571,733
77887,424
27483,7297
17023,472
18151,15146
80487,45393
67881,1035
30849,16403
148897,6251
43970,35085
49391,33218
36721,28788
113120,1199
31322,654
7224,1211
166053,74
1002,2
1513,13028
237785,2605
32939,32603
13947,127
139818,1834
29031,9204
248027,1995
78151,30525
13383,97287
128912,486
230811,254
96795,1543
3793,17741
64892,11355
44226,23026
249013,129
63239,89
26539,43192
24672,80645
25571,7767
17171,72668
234704,2884
26759,23773
201683,4668
14543,28279
60700,4156
67881,5378
122760,1703
28102,389
250753,47
13600,609
13356,22145
28598,34897
36384,23209
128545,555
170,7913
18345,16574
105154,2151
72170,65011
86698,449
32447,18273
126257,262
213188,1698
193073,911
57581,12126
25336,2593
6528,33002
51148,21157
16602,5899
34887,7913
133970,2038
53759,3184
66227,14327
34281,3184
27783,6894
47260,17731
83069,11956
68409,9497
11466,578
41376,9615
48071,23989
5291,13391
41376,21833
138054,3449
22495,10584
793,4156
77298,9558
11341,476
6998,50314
21881,13682
70881,19914
8109,8953
106855,2062
81275,2634
149253,2078
4204,484
47859,899
43293,18366
69093,60031
73255,13463
57581,18
166053,1163
2501,16189
98568,26754
4407,9264
21389,9953
32552,12651
104627,1209
36138,3222
199925,6813
51445,64971
263418,1691
250753,21
2637,15148
138054,3924
31304,108
17034,61132
2501,35435
92420,15506
50631,7097
1731,483
120838,2758
222355,2018
30526,17228
17171,4561
51445,64971
22531,35908
217242,4072
55911,75022
97744,5744
27483,11934
28102,877
21501,12833
42283,12345
58563,30079
13999,24321
47859,5177
175516,4429
34710,528
34710,16254
12215,16859
49464,16905
17238,9209
179607,4273
113120,2392
193261,2436
182169,7796
1513,8266
15247,337
66227,14327
201683,1152
42152,23209
39766,29422
8952,39242
21501,17415
133970,5606
232655,8162
3623,1555
17238,82634
14506,14889
37459,10074
67801,17698
122031,395
238993,2534
123320,3184
43577,11637
51914,468
91070,15936
25321,14334
105100,1166
1233,17821
38456,14196
85270,13942
61388,13589
29052,44321
157966,7227
70202,29092
222600,1271
17034,61132
47260,1593
32257,22183
45720,5918
33989,3421
17238,82634
53930,8702
158275,513
17238,3624
41778,8046
16602,26051
172476,7492
196173,2303
24915,81616
29921,422
221167,9743
144261,1521
24672,4532
40327,15193
166135,1363
213188,5874
71290,21657
121676,1451
247092,1361
37590,10824
185251,108
46513,76187
5067,4156
59931,8613
12215,2164
133970,8046
41557,20622
101472,1311
70202,29092
96156,1707
45958,907
46494,1941
93379,42775
8388,21387
44226,21291
312,656
39279,11989
8952,39242
85787,14458
86647,3912
185251,108
66858,472
62935,15189
35730,32873
59283,2
51914,11884
38448,1119
79142,66697
146757,837
42025,37
51148,1177
11683,68829
166135,1581
54289,14327
42283,12208
50503,1355
15974,14969
41955,10508
222643,5129
24436,4529
27483,50167
86519,12818
93634,1407
64130,14265
262073,7864
35819,16439
149253,131
11418,37315
132546,289
263418,8244
44792,381
6993,482
38074,11259
43293,8832
63433,39242
144261,1818
82732,499
32257,22183
216886,1303
237785,1154
14249,1177
29921,23997
36073,1112
128912,4556
183130,1415
52992,10604
198847,427
109529,1374
18545,12468
123329,4749
50730,4843
261843,105
11206,27776
17238,82634
66227,14327
17238,9209
556,12214
82252,14594
30718,4156
132546,886
138109,4547
17238,9209
62083,25365
34323,21324
47178,27102
30792,9239
47859,11134
51445,64971
38456,10054
73255,25
45010,1284
14842,17643
68496,26289
49029,13912
41376,21833
178106,1111
33560,16126
247092,4419
8952,39242
21501,602
87602,14435
68409,575
67881,74896
60742,448
11206,35085
39836,18934
19732,17415
51914,3281
43127,699
200408,6187
236265,4853
229664,326
24672,1156
19732,13231
27367,74896
29301,16126
17435,15522
16769,41
224175,1801
236265,127
6998,50314
45619,7854
82146,25967
134677,4705
191295,4
91387,10604
31083,1105
59977,6222
32880,11954
17939,985
62083,21598
77887,3912
83311,3912
87167,25517
38074,308
48965,26304
209173,447
48072,3412
73255,30079
104627,1271
133140,8065
88973,20445
110734,602
60893,1109
38701,11819
231094,1802
31240,12785
201683,1635
183433,1235
156694,2919
24274,19897
48224,26797
24391,13174
57014,3582
39371,11446
11206,55828
50631,7097
44226,61274
17238,3624
13128,6999
99922,78624
148377,1193
40422,4934
201683,3326
54393,4462
107580,177
55716,11259
24794,204
30526,602
2358,192
62935,18151
141204,309
60062,31909
23621,83
210718,851
1035,3184
178106,356
39105,13295
49464,12913
139307,1307
27882,26324
262073,7723
129428,2778
21380,17228
105154,1049
38456,14196
14249,79919
57981,14472
102967,1205
158446,77
7128,17779
9171,648
77823,16625
76627,13898
11571,4754
116148,3449
21380,549
57056,41122
34355,16672
17238,9209
77823,11681
250033,1586
181644,6287
209734,1495
6318,12773
12611,7677
105100,1407
228040,3205
151828,2879
25627,24547
29745,13904
48071,41961
96231,6399
793,30941
2358,10786
39301,7206
157966,7227
24672,35085
48637,23773
182169,1747
14860,1038
204573,1168
97744,696
113120,1688
15275,744
29969,6293
51971,43453
12991,11006
57981,39375
147338,1948
83069,17692
24506,16437
207123,1124
84851,46904
79642,14501
77380,8613
72909,25967
39836,9932
230811,7723
54405,41096
210718,1352
59679,4843
51957,43558
185251,108
50631,7097
213188,1698
55195,11094
27882,12612
13173,57043
45720,1404
24772,877
41751,686
25438,17879
22141,10965
31251,19182
78151,15
65514,32869
23172,1086
155760,326
166135,214
36758,22722
38701,13047
16602,12621
87428,9431
137169,5114
14175,7859
16049,3222
23408,679
263418,8244
15598,13942
32880,6293
18345,42705
223230,1691
46697,136
22495,10818
46026,1166
81824,417
59796,21547
57581,22351
45619,1473
7377,6732
91070,15936
83311,13836
93379,6224
26759,1177
59283,6813
31706,7079
254301,3926
91070,15936
4204,1025
145611,105
99922,78624
52984,1759
38456,7999
178067,6997
205591,7796
264057,7723
49177,17698
180959,2629
27483,19393
186359,4529
44226,609
29745,41065
13600,1109
34323,733
78645,21157
99922,78624
265904,1407
193073,1399
133140,1024
250033,1586
43970,53848
11571,37855
288,1355
91070,31052
171559,1742
4154,16141
130314,1663
32447,1282
154106,2441
10565,1691
18345,19416
55222,1476
166135,1515
202050,7095
86698,14117
57014,3582
249461,6468
66227,14327
59931,11954
27882,12612
13173,471
42437,564
15100,8953
146757,1049
45619,32603
105100,1535
266712,9953
46901,16119
147338,3235
27483,11173
52312,8046
137249,103
17034,61132
135690,9718
25321,81976
62083,2791
8952,39242
58900,5389
38058,3225
242789,1195
131041,6914
21380,11259
205591,2772
66227,1073
57699,32603
60535,11717
51957,43558
140150,3266
59959,43824
18151,33859
201683,1339
59284,12468
3793,4912
24794,14083
44778,4821
14366,53085
96231,13406
130314,1663
118710,214
34872,9298
16474,1268
64130,1407
12611,13459
81824,13101
35288,21291
13947,1073
45720,18191
59959,5222
224128,526
44699,4529
50730,78624
78151,52618
21501,654
143429,1136
11418,9611
60486,5004
6998,124164
52312,262
34710,4472
26442,18014
61583,12067
21501,81254
133140,1706
943,6251
20377,51152
80104,5639
45720,985
24672,10947
55238,14448
8952,39242
17171,11362
15247,9652
265965,1129
59284,31909
37565,9821
45063,69215
36721,32603
85787,332
6191,122
15683,20622
31943,1345
247092,7663
34460,1639
27882,26324
201683,4668
13799,6293
135978,408
171559,9474
141794,1524
19732,564
133140,476
144261,1818
60893,41065
118709,1467
167730,1227
105848,1526
30476,16827
30849,6079
48637,476
97363,4843
154106,841
25321,23989
48072,3412
48224,17313
28946,16119
51939,396
38185,20614
17034,61132
11306,10289
20714,8477
2621,3184
14249,13145
59179,11775
175163,25
25041,21639
179607,1616
24794,10324
20555,33652
2022,28999
154106,4987
43577,72623
7461,91
180959,7875
195601,2778
183355,1594
97363,28279
13999,24321
8952,1279
182169,1263
83069,20497
122031,381
119448,3423
57359,6023
51148,507
256228,564
18345,42705
17874,26289
46494,13146
43127,654
194220,6694
166135,214
60486,31671
47111,10379
21380,9474
252332,239
41557,13028
68595,4145
2033,14327
24391,13354
17982,13283
1499,9945
57014,3582
99922,78624
14141,7332
36758,12617
91070,35085
49161,7913
153503,1283
35270,35085
40407,52719
38701,564
29415,24319
17023,4889
69903,66837
39836,15743
109611,1688
1193,4529
49255,22463
66227,16847
210718,1249
36758,1316
158275,2908
222158,7678
28946,14532
38074,28692
22000,51813
50456,1152
176753,25
18863,7633
45619,3582
99,4529
64130,928
105100,962
118746,1291
25041,4156
1878,3557
82252,1085
14578,22812
184931,6635
15247,2586
215209,2899
41376,21833
34460,1002
91070,31052
61583,12067
1731,807
219604,3184
12215,186
202050,4591
108636,3747
50713,4549
32738,11192
202050,4517
46450,12468
160877,1519
28946,12231
229361,356
48072,3412
46026,15139
29545,1031
50456,10099
27184,11362
163156,1398
64130,74896
254301,2182
41731,12816
81157,34008
54949,39242
64892,30079
150051,2788
201683,4668
24438,4156
181660,1162
19387,1497
198227,1368
136348,1241
190590,6206
130314,1663
34323,39416
81824,767
135804,1614
17566,4156
250033,1586
57699,10584
91070,14494
82146,25
44792,12268
250094,6222
47683,9204
157966,1187
38448,16126
158275,7401
141794,4419
27783,1498
22141,42705
13384,13108
181940,2093
184931,5115
51445,64971
17454,612
43854,2322
103216,2013
104729,564
4407,2025
42025,36
6191,122
11466,4879
30477,6956
2033,14327
52984,1759
11947,25295
11206,24364
9253,14265
4154,7852
42025,1483
59283,308
77380,74
66227,12625
48224,802
81275,16626
46697,12508
82113,17777
83311,11637
28310,12598
68496,17406
15598,17341
51445,64971
78137,14448
12223,13905
108636,1823
953,1075
48639,957
29415,492
152794,3759
40407,15209
27184,32783
24794,4156
53523,5639
15598,17341
173878,1586
35288,64
14860,679
66227,14327
